,Date,Version,Path,Views
0,2024-06-28 00:00:00,latest,/index.html,1
1,2024-06-27 00:00:00,latest,/index.html,6
2,2024-06-25 00:00:00,latest,/index.html,1
3,2024-06-22 00:00:00,latest,/index.html,1
4,2024-06-20 00:00:00,latest,/index.html,2
5,2024-05-30 00:00:00,latest,/index.html,1
6,2024-05-25 00:00:00,latest,/index.html,1
7,2024-05-24 00:00:00,latest,/index.html,1
8,2024-04-30 00:00:00,latest,/index.html,3
9,2024-04-29 00:00:00,latest,/index.html,1
10,2024-04-29 00:00:00,stable,/index.html,1
11,2024-04-25 00:00:00,latest,/index.html,2
